"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","http2_stream_dependency","objectSizeUncompressed","final_base_page","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","initiator_function",
"157.240.30.27","166","409","108","1000025545.58","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","75","100","-1","-1","31536000","1196","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yF/r/mQv5Eu39wMa.js?_nc_x=Ij3Wp8lg5Kz","-1","19376","19376","","application/x-javascript","High","2718","Mon, 10 Oct 2022 19:56:23 GMT","-1","-1","script","9219B39D292A6D1D7F38E30F6B086864","static.xx.fbcdn.net","19555","1000025545.58","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","192","/rsrc.php/v3/yF/r/mQv5Eu39wMa.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1304","1196","1271","1271","1304","33","1196","1304","108","22","23","3","0","31","220","True","29","60536","","","3","0","P",
"157.240.30.27","166","409","111","1000025545.59","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","108","100","-1","-1","31536000","1197","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yd/r/_BDLad9QliC.js?_nc_x=Ij3Wp8lg5Kz","-1","1462","1462","","application/x-javascript","High","2718","Mon, 10 Oct 2022 19:56:23 GMT","-1","-1","script","9219B39D292A6D1D7F38E30F6B086864","static.xx.fbcdn.net","1631","1000025545.59","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","192","/rsrc.php/v3/yd/r/_BDLad9QliC.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1308","1197","1305","1305","1308","3","1197","1308","111","23","24","3","0","33","220","True","31","3734","","","3","","P",
"157.240.30.27","166","420","155","1000025545.60","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","111","100","-1","-1","31536000","1197","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3i8R54/ya/l/cs_CZ/oLjn-H5E5yL.js?_nc_x=Ij3Wp8lg5Kz","-1","26090","26090","","application/x-javascript","High","2718","Mon, 10 Oct 2022 19:56:24 GMT","-1","-1","script","9219B39D292A6D1D7F38E30F6B086864","static.xx.fbcdn.net","26291","1000025545.60","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","192","/rsrc.php/v3i8R54/ya/l/cs_CZ/oLjn-H5E5yL.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1352","1197","1308","1308","1352","44","1197","1352","155","24","25","3","0","35","220","True","33","92054","","","3","0","P",
"157.240.30.27","166","420","185","1000025545.61","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","157","100","-1","-1","31536000","1197","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3iBLb4/yi/l/cs_CZ/vf6vcqK1e2N.js?_nc_x=Ij3Wp8lg5Kz","-1","17160","17160","","application/x-javascript","High","2718","Mon, 10 Oct 2022 19:56:24 GMT","-1","-1","script","9219B39D292A6D1D7F38E30F6B086864","static.xx.fbcdn.net","17339","1000025545.61","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","192","/rsrc.php/v3iBLb4/yi/l/cs_CZ/vf6vcqK1e2N.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1382","1197","1354","1354","1382","28","1197","1382","185","25","26","3","0","37","220","True","35","64947","","","3","","P",
"157.240.30.27","166","409","187","1000025545.62","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","186","100","-1","-1","31536000","1197","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yQ/r/X15SzsrEHAM.js?_nc_x=Ij3Wp8lg5Kz","-1","475","475","","application/x-javascript","High","2718","Tue, 11 Oct 2022 19:24:17 GMT","-1","-1","script","9219B39D292A6D1D7F38E30F6B086864","static.xx.fbcdn.net","808","1000025545.62","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","192","/rsrc.php/v3/yQ/r/X15SzsrEHAM.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1384","1197","1383","1383","1384","1","1197","1384","187","26","27","3","0","39","220","True","37","950","","","0","","P",
"157.240.30.27","166","409","188","1000025545.63","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","187","100","-1","-1","31536000","1197","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yF/r/HSIcBOWyfnS.js?_nc_x=Ij3Wp8lg5Kz","-1","523","523","","application/x-javascript","High","2718","Mon, 10 Oct 2022 19:56:23 GMT","-1","-1","script","9219B39D292A6D1D7F38E30F6B086864","static.xx.fbcdn.net","694","1000025545.63","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","192","/rsrc.php/v3/yF/r/HSIcBOWyfnS.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1385","1197","1384","1384","1385","1","1197","1385","188","27","28","3","0","41","220","True","39","995","","","0","","P",
"157.240.30.27","166","409","193","1000025545.64","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","189","100","-1","-1","31536000","1197","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yh/r/bl79R_NBMMz.js?_nc_x=Ij3Wp8lg5Kz","-1","2209","2209","","application/x-javascript","High","2718","Tue, 11 Oct 2022 16:18:16 GMT","-1","-1","script","9219B39D292A6D1D7F38E30F6B086864","static.xx.fbcdn.net","2404","1000025545.64","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","192","/rsrc.php/v3/yh/r/bl79R_NBMMz.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1390","1197","1386","1386","1390","4","1197","1390","193","28","29","3","0","43","220","True","41","6958","","","2","12","P",
"157.240.30.27","166","420","208","1000025545.65","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","194","100","-1","-1","31536000","1197","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3imgz4/y2/l/cs_CZ/bX8UEG34M3I.js?_nc_x=Ij3Wp8lg5Kz","-1","8402","8402","","application/x-javascript","High","2718","Mon, 10 Oct 2022 19:56:23 GMT","-1","-1","script","9219B39D292A6D1D7F38E30F6B086864","static.xx.fbcdn.net","8572","1000025545.65","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","192","/rsrc.php/v3imgz4/y2/l/cs_CZ/bX8UEG34M3I.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1405","1197","1391","1391","1405","14","1197","1405","208","29","30","3","0","45","220","True","43","29636","","","11","","P",
"157.240.30.27","166","409","213","1000025545.66","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","208","100","-1","-1","31536000","1197","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yt/r/d94aZf7WPy5.js?_nc_x=Ij3Wp8lg5Kz","-1","2769","2769","","application/x-javascript","High","2718","Mon, 10 Oct 2022 19:56:24 GMT","-1","-1","script","9219B39D292A6D1D7F38E30F6B086864","static.xx.fbcdn.net","2940","1000025545.66","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","192","/rsrc.php/v3/yt/r/d94aZf7WPy5.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1410","1197","1405","1405","1410","5","1197","1410","213","30","31","3","0","47","220","True","45","8638","","","1","","P",
"157.240.30.27","166","420","243","1000025545.67","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","214","100","-1","-1","31536000","1197","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3iIP54/yk/l/cs_CZ/EQk83oZngtp.js?_nc_x=Ij3Wp8lg5Kz","-1","17531","17531","","application/x-javascript","High","2718","Mon, 10 Oct 2022 19:56:24 GMT","-1","-1","script","9219B39D292A6D1D7F38E30F6B086864","static.xx.fbcdn.net","17710","1000025545.67","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","192","/rsrc.php/v3iIP54/yk/l/cs_CZ/EQk83oZngtp.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1440","1197","1411","1411","1440","29","1197","1440","243","31","32","3","0","49","220","True","47","65625","","","2","","P",
"157.240.30.27","166","420","268","1000025545.68","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","244","100","-1","-1","31536000","1197","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3idwn4/yT/l/cs_CZ/aEyD7sN4tGU.js?_nc_x=Ij3Wp8lg5Kz","-1","14353","14353","","application/x-javascript","High","2718","Mon, 10 Oct 2022 19:56:23 GMT","-1","-1","script","9219B39D292A6D1D7F38E30F6B086864","static.xx.fbcdn.net","14522","1000025545.68","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","192","/rsrc.php/v3idwn4/yT/l/cs_CZ/aEyD7sN4tGU.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1465","1197","1441","1441","1465","24","1197","1465","268","32","33","3","0","51","220","True","49","45393","","","5","0","P",
"157.240.30.27","166","409","341","1000025545.69","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","269","100","-1","-1","31536000","1197","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/_WeFJu9rVl6.js?_nc_x=Ij3Wp8lg5Kz","-1","42910","42910","","application/x-javascript","High","2718","Mon, 10 Oct 2022 19:56:23 GMT","-1","-1","script","9219B39D292A6D1D7F38E30F6B086864","static.xx.fbcdn.net","43098","1000025545.69","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","192","/rsrc.php/v3/yi/r/_WeFJu9rVl6.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1538","1197","1466","1466","1538","72","1197","1538","341","33","34","3","0","53","220","True","51","144595","","","16","","P",
"157.240.30.27","166","409","371","1000025545.86","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","343","100","-1","-1","31536000","1197","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/y7/r/dAxX26lvEiZ.js?_nc_x=Ij3Wp8lg5Kz","-1","16707","16707","","application/x-javascript","High","2718","Mon, 10 Oct 2022 19:56:24 GMT","-1","-1","script","9219B39D292A6D1D7F38E30F6B086864","static.xx.fbcdn.net","16887","1000025545.86","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","192","/rsrc.php/v3/y7/r/dAxX26lvEiZ.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1568","1197","1540","1540","1568","28","1197","1568","371","34","35","3","0","55","220","True","53","68173","","","22","","P",
"157.240.30.27","166","409","375","1000025545.87","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","342","100","-1","-1","31536000","1197","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yv/r/cN-N4Eu_deZ.js?_nc_x=Ij3Wp8lg5Kz","-1","2277","2277","","application/x-javascript","High","2718","Mon, 10 Oct 2022 19:56:01 GMT","-1","-1","script","9219B39D292A6D1D7F38E30F6B086864","static.xx.fbcdn.net","2446","1000025545.87","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","192","/rsrc.php/v3/yv/r/cN-N4Eu_deZ.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1572","1197","1539","1539","1572","33","1197","1572","375","35","36","3","0","57","220","True","55","7286","","","1","","P",
"157.240.30.27","166","409","381","1000025545.88","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","344","100","-1","-1","31536000","1197","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/JB0CVIbgIKw.js?_nc_x=Ij3Wp8lg5Kz","-1","2748","2748","","application/x-javascript","High","2718","Mon, 10 Oct 2022 19:56:24 GMT","-1","-1","script","9219B39D292A6D1D7F38E30F6B086864","static.xx.fbcdn.net","2917","1000025545.88","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","192","/rsrc.php/v3/yi/r/JB0CVIbgIKw.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1578","1197","1541","1541","1578","37","1197","1578","381","36","37","3","0","59","220","True","57","9157","","","1","","P",
"157.240.30.27","166","420","405","1000025545.89","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","344","100","-1","-1","31536000","1197","","HTTP/2","100","3","https://static.xx.fbcdn.net/rsrc.php/v3iRdv4/y7/l/cs_CZ/sdLU8ytqjXx.js?_nc_x=Ij3Wp8lg5Kz","-1","14780","14780","","application/x-javascript","High","2718","Mon, 10 Oct 2022 19:49:36 GMT","-1","-1","script","9219B39D292A6D1D7F38E30F6B086864","static.xx.fbcdn.net","14976","1000025545.89","0","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/CDBUf3L5Iup.js?_nc_x=Ij3Wp8lg5Kz","-1","192","/rsrc.php/v3iRdv4/y7/l/cs_CZ/sdLU8ytqjXx.js?_nc_x=Ij3Wp8lg5Kz","-1","","GET","-1","-1","","200","-1","br","Facebook","1602","1197","1541","1541","1602","61","1197","1602","405","37","38","3","0","61","220","True","59","46139","","","21","","P",
"157.240.30.35","6","840","92","1000025545.94","","","private, no-cache, no-store, must-revalidate","100","211011_WK_39","-1","MEDIUM","","","-1","92","-1","-1","-1","","1641","","HTTP/2","-1","3","https://www.facebook.com/ajax/bz?__a=1&__ccg=EXCELLENT&__comet_req=0&__csr=&__dyn=7xe6Fo4OQ1PyU9oynFwn84a2i5U4e1Fx-ewSwMxW0DUeUhw5cx60Vo1upE4W0OE2WxO0FE2awt81sbzo5-0me2218w5uwdK0D83mwaS0zE5W08HwSyE158&__hs=18911.BP%3ADEFAULT.2.0.0.0.&__hsi=7017892867092428783-0&__req=1&__rev=1004531627&__s=%3A%3Afs9clq&__spin_b=trunk&__spin_r=1004531627&__spin_t=1633980513&__user=0&dpr=1&jazoest=2852&lsd=AVqtH1K8YO4","-1","0","","","text/html","High","1494","Sat, 01 Jan 2000 00:00:00 GMT","-1","-1","script","9219B39D292A6D1D7F38E30F6B086864","www.facebook.com","270","1000025545.94","","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3idwn4/yT/l/cs_CZ/aEyD7sN4tGU.js?_nc_x=Ij3Wp8lg5Kz","-1","125","/ajax/bz?__a=1&__ccg=EXCELLENT&__comet_req=0&__csr=&__dyn=7xe6Fo4OQ1PyU9oynFwn84a2i5U4e1Fx-ewSwMxW0DUeUhw5cx60Vo1upE4W0OE2WxO0FE2awt81sbzo5-0me2218w5uwdK0D83mwaS0zE5W08HwSyE158&__hs=18911.BP%3ADEFAULT.2.0.0.0.&__hsi=7017892867092428783-0&__req=1&__rev=1004531627&__s=%3A%3Afs9clq&__spin_b=trunk&__spin_r=1004531627&__spin_t=1633980513&__user=0&dpr=1&jazoest=2852&lsd=AVqtH1K8YO4","-1","","POST","-1","-1","","200","-1","","Facebook","1733","1641","1733","1733","1733","0","1641","1733","92","38","39","3","0","3","220","True","0","","","","","","send",
"157.240.30.27","51","455","43","1000025545.95","0","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","4697","","-1","35","100","-1","100","31536000","1665","","HTTP/2","-1","3","https://static.xx.fbcdn.net/rsrc.php/v3/yo/r/9UdaLwh8lAu.png","-1","4697","","","image/png","Low","1285","Thu, 29 Sep 2022 19:33:35 GMT","-1","-1","script","9219B39D292A6D1D7F38E30F6B086864","static.xx.fbcdn.net","4907","1000025545.95","","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3i9_W4/y_/l/cs_CZ/isZ_9yqZJwt.js?_nc_x=Ij3Wp8lg5Kz","-1","216","/rsrc.php/v3/yo/r/9UdaLwh8lAu.png","-1","","GET","-1","-1","","200","-1","","Facebook","1708","1665","1700","1700","1708","8","1665","1708","43","39","40","3","0","7","147","True","0","4697","","","","","b.getElementDimensions",
"157.240.30.27","51","455","47","1000025545.96","0","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","1825","","-1","44","100","-1","100","31536000","1665","","HTTP/2","-1","3","https://static.xx.fbcdn.net/rsrc.php/v3/yx/r/UJP8P9Wk09f.png","-1","1825","","","image/png","Low","1285","Mon, 10 Oct 2022 19:58:11 GMT","-1","-1","script","9219B39D292A6D1D7F38E30F6B086864","static.xx.fbcdn.net","2013","1000025545.96","","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3i9_W4/y_/l/cs_CZ/isZ_9yqZJwt.js?_nc_x=Ij3Wp8lg5Kz","-1","216","/rsrc.php/v3/yx/r/UJP8P9Wk09f.png","-1","","GET","-1","-1","","200","-1","","Facebook","1712","1665","1709","1709","1712","3","1665","1712","47","40","41","3","0","9","147","True","7","1825","","","","","b.getElementDimensions",
"157.240.30.27","","391","42","1000025545.97","","","public,max-age=31536000,immutable","100","211011_WK_39","-1","MEDIUM","","","-1","34","100","-1","-1","31536000","1682","","HTTP/2","26","3","https://static.xx.fbcdn.net/rsrc.php/yb/r/hLRJ1GG_y0J.ico","-1","4286","4286","","image/x-icon","High","","Mon, 10 Oct 2022 19:56:12 GMT","-1","-1","other","9219B39D292A6D1D7F38E30F6B086864","static.xx.fbcdn.net","4485","1000025545.97","3131","100","1","-1","","-1","","-1","216","/rsrc.php/yb/r/hLRJ1GG_y0J.ico","-1","","GET","-1","-1","","200","-1","","Facebook","1724","1682","1716","1716","1724","8","1682","1724","42","41","42","3","0","11","220","True","0","4286","","","","","",
"157.240.30.35","6","841","136","1000025545.98","","","private, no-cache, no-store, must-revalidate","100","211011_WK_39","-1","MEDIUM","","","-1","136","-1","-1","-1","","2650","","HTTP/2","-1","3","https://www.facebook.com/ajax/bz?__a=1&__ccg=EXCELLENT&__comet_req=0&__csr=&__dyn=7xe6Fo4OQ1PyU9oynFwn84a2i5U4e1Fx-ewSwMxW0DUeUhw5cx60Vo1upE4W0OE2WxO0FE2awt81sbzo5-0me2218w5uwdK0D83mwaS0zE5W08HwSyE158&__hs=18911.BP%3ADEFAULT.2.0.0.0.&__hsi=7017892867092428783-0&__req=2&__rev=1004531627&__s=%3A%3Afs9clq&__spin_b=trunk&__spin_r=1004531627&__spin_t=1633980513&__user=0&dpr=1&jazoest=2852&lsd=AVqtH1K8YO4","-1","0","","","text/html","High","1494","Sat, 01 Jan 2000 00:00:00 GMT","-1","-1","script","9219B39D292A6D1D7F38E30F6B086864","www.facebook.com","147","1000025545.98","","100","1","-1","","-1","https://static.xx.fbcdn.net/rsrc.php/v3idwn4/yT/l/cs_CZ/aEyD7sN4tGU.js?_nc_x=Ij3Wp8lg5Kz","-1","125","/ajax/bz?__a=1&__ccg=EXCELLENT&__comet_req=0&__csr=&__dyn=7xe6Fo4OQ1PyU9oynFwn84a2i5U4e1Fx-ewSwMxW0DUeUhw5cx60Vo1upE4W0OE2WxO0FE2awt81sbzo5-0me2218w5uwdK0D83mwaS0zE5W08HwSyE158&__hs=18911.BP%3ADEFAULT.2.0.0.0.&__hsi=7017892867092428783-0&__req=2&__rev=1004531627&__s=%3A%3Afs9clq&__spin_b=trunk&__spin_r=1004531627&__spin_t=1633980513&__user=0&dpr=1&jazoest=2852&lsd=AVqtH1K8YO4","-1","","POST","-1","-1","","200","-1","","Facebook","2786","2650","2786","2786","2786","0","2650","2786","136","42","43","3","0","5","220","True","0","","","","","","send",
