_id,groups.core.0.0.CPU_CLK_THREAD_UNHALTED:REF_P,groups.core.0.0.CPU_CLK_THREAD_UNHALTED:THREAD_P,groups.core.0.0.INSTRUCTIONS_RETIRED,groups.core.0.0.LLC_MISSES,groups.core.0.0.time_enabled,groups.core.0.0.time_running,groups.core.0.1.CPU_CLK_THREAD_UNHALTED:REF_P,groups.core.0.1.CPU_CLK_THREAD_UNHALTED:THREAD_P,groups.core.0.1.INSTRUCTIONS_RETIRED,groups.core.0.1.LLC_MISSES,groups.core.0.1.time_enabled,groups.core.0.1.time_running,groups.core.0.2.CPU_CLK_THREAD_UNHALTED:REF_P,groups.core.0.2.CPU_CLK_THREAD_UNHALTED:THREAD_P,groups.core.0.2.INSTRUCTIONS_RETIRED,groups.core.0.2.LLC_MISSES,groups.core.0.2.time_enabled,groups.core.0.2.time_running,groups.core.0.3.CPU_CLK_THREAD_UNHALTED:REF_P,groups.core.0.3.CPU_CLK_THREAD_UNHALTED:THREAD_P,groups.core.0.3.INSTRUCTIONS_RETIRED,groups.core.0.3.LLC_MISSES,groups.core.0.3.time_enabled,groups.core.0.3.time_running,groups.hwpc.0.0.CYCLES,groups.hwpc.0.0.LLC_MISSES,groups.hwpc.0.0.time_enabled,groups.hwpc.0.0.time_running,groups.hwpc.0.1.CYCLES,groups.hwpc.0.1.LLC_MISSES,groups.hwpc.0.1.time_enabled,groups.hwpc.0.1.time_running,groups.hwpc.0.2.CYCLES,groups.hwpc.0.2.LLC_MISSES,groups.hwpc.0.2.time_enabled,groups.hwpc.0.2.time_running,groups.hwpc.0.3.CYCLES,groups.hwpc.0.3.LLC_MISSES,groups.hwpc.0.3.time_enabled,groups.hwpc.0.3.time_running,groups.msr.0.0.APERF,groups.msr.0.0.MPERF,groups.msr.0.0.TSC,groups.msr.0.0.time_enabled,groups.msr.0.0.time_running,groups.msr.0.1.APERF,groups.msr.0.1.MPERF,groups.msr.0.1.TSC,groups.msr.0.1.time_enabled,groups.msr.0.1.time_running,groups.msr.0.2.APERF,groups.msr.0.2.MPERF,groups.msr.0.2.TSC,groups.msr.0.2.time_enabled,groups.msr.0.2.time_running,groups.msr.0.3.APERF,groups.msr.0.3.MPERF,groups.msr.0.3.TSC,groups.msr.0.3.time_enabled,groups.msr.0.3.time_running,groups.rapl.0.3.RAPL_ENERGY_PKG,groups.rapl.0.3.time_enabled,groups.rapl.0.3.time_running,sensor,target,timestamp
61680e065cffb904bc3bc209,,,,,,,,,,,,,,,,,,,,,,,,,44293,879,782042,782042,0,0,221879,221879,0,0,791517,791517,0,0,657888,657888,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:01:26.410Z
61680e065cffb904bc3bc20a,11286682,148983002,54393500,1667448,10987866265,10987866265,10399185,137569823,56319413,1310790,11015976659,11015976659,12564448,170932190,95435595,1662068,11015311372,11015311372,12499906,163504957,68663805,1617953,11015833241,11015833241,,,,,,,,,,,,,,,,,134932121,335971640,3297186277,11019163362,11019163362,124078035,309368184,3297245135,11019181001,11019181001,159570949,385629964,3297231306,11019153570,11019153570,149360658,376255421,3297299245,11019151741,11019151741,20606877696,11019153687,11019153687,sensor-test,all,2021-10-14T11:01:26.410Z
61680e065cffb904bc3bc20b,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:01:26.410Z
61680e075cffb904bc3bc20c,,,,,,,,,,,,,,,,,,,,,,,,,1970101,7232,7499949,7499949,2354529,10892,12709671,12709671,481563,1174,6297146,6297146,453937,1215,13879990,13879990,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:01:27.411Z
61680e075cffb904bc3bc20d,,,,,,,,,,,,,,,,,,,,,,,,,44320,1150,852512,852512,0,0,221879,221879,0,0,791517,791517,0,0,657888,657888,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:01:27.411Z
61680e075cffb904bc3bc20e,,,,,,,,,,,,,,,,,,,,,,,,,756403,10663,19331048,19331048,11424788,58830,64453280,64453280,1463045,33652,20266121,20266121,583812,10246,17624607,17624607,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:01:27.411Z
61680e075cffb904bc3bc20f,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:01:27.411Z
61680e075cffb904bc3bc210,12560145,168419564,73948397,1793020,11989182907,11989182907,12522255,165007191,88142688,1510767,12017472774,12017472774,11179670,153354170,63889793,1380744,12016703651,12016703651,12218919,162498048,71356568,1684181,12017282329,12017282329,,,,,,,,,,,,,,,,,154693544,379471448,3297906826,12020847150,12020847150,151469626,379162103,3297916340,12020867771,12020867771,139666841,334040925,3297966371,12020853908,12020853908,147826688,365908639,3297822945,12020809947,12020809947,20717502464,12020862763,12020862763,sensor-test,all,2021-10-14T11:01:27.411Z
61680e085cffb904bc3bc211,,,,,,,,,,,,,,,,,,,,,,,,,0,0,852512,852512,0,0,221879,221879,0,0,791517,791517,0,0,657888,657888,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:01:28.413Z
61680e085cffb904bc3bc212,,,,,,,,,,,,,,,,,,,,,,,,,644882,5899,7967648,7967648,2223995,9588,14566090,14566090,2017417,5680,7968400,7968400,488188,1430,14251029,14251029,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:01:28.413Z
61680e085cffb904bc3bc213,,,,,,,,,,,,,,,,,,,,,,,,,1652227,22999,20982462,20982462,5106264,43023,68387004,68387004,1686508,19620,21290272,21290272,2560858,47077,19811740,19811740,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:01:28.413Z
61680e085cffb904bc3bc214,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:01:28.413Z
61680e085cffb904bc3bc215,15838803,260334770,134366924,1741648,12990520905,12990520905,16015963,251360174,117282561,1672601,13019183497,13019183497,16262141,253653182,127141017,1724179,13018271154,13018271154,16346108,269754034,139151808,1775937,13018788611,13018788611,,,,,,,,,,,,,,,,,246194326,490280988,3298736592,13022783627,13022783627,232887053,487954014,3298656780,13022781023,13022781023,236965225,499779990,3298620033,13022753516,13022753516,254996543,506612218,3298568893,13022705458,13022705458,31798591488,13022751677,13022751677,sensor-test,all,2021-10-14T11:01:28.413Z
61680e095cffb904bc3bc216,,,,,,,,,,,,,,,,,,,,,,,,,202228,519,8180569,8180569,2152554,13192,16952125,16952125,440669,946,8323410,8323410,2416850,7973,15327487,15327487,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:01:29.416Z
61680e095cffb904bc3bc217,,,,,,,,,,,,,,,,,,,,,,,,,579435,7155,21575079,21575079,6128545,68336,73275877,73275877,585501,8986,22143453,22143453,1650078,38210,21407955,21407955,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:01:29.416Z
61680e095cffb904bc3bc218,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:01:29.416Z
61680e095cffb904bc3bc219,,,,,,,,,,,,,,,,,,,,,,,,,224745,1937,1165754,1165754,103764,2290,376384,376384,0,0,791517,791517,676847,12022,1448600,1448600,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:01:29.416Z
61680e095cffb904bc3bc21a,5563454,91383829,36185256,724344,13992919552,13992919552,6094983,100136425,39423062,685859,14021687917,14021687917,5957753,98332948,33870181,810983,14020643254,14020643254,7505850,125953965,50204132,1110273,14021000329,14021000329,,,,,,,,,,,,,,,,,84134179,167801965,3301336854,14025507518,14025507518,90809439,181015489,3301430823,14025536125,14025536125,89262679,177827848,3301476568,14025519229,14025519229,117711777,230339314,3301502182,14025482926,14025482926,21846032384,14025521444,14025521444,sensor-test,all,2021-10-14T11:01:29.416Z
61680e0a5cffb904bc3bc21b,,,,,,,,,,,,,,,,,,,,,,,,,298883,781,8524673,8524673,2138100,13434,19360388,19360388,646780,1509,8975607,8975607,2215991,7729,17337956,17337956,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:01:30.418Z
61680e0a5cffb904bc3bc21c,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:01:30.418Z
61680e0a5cffb904bc3bc21d,,,,,,,,,,,,,,,,,,,,,,,,,621417,8495,22309372,22309372,5305882,51819,78550228,78550228,914189,6619,23597254,23597254,5483216,72448,26621719,26621719,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:01:30.418Z
61680e0a5cffb904bc3bc21e,,,,,,,,,,,,,,,,,,,,,,,,,23819,346,1213023,1213023,0,0,376384,376384,0,0,791517,791517,0,0,1448600,1448600,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:01:30.418Z
61680e0a5cffb904bc3bc21f,6442135,93866364,40939310,885869,14995047294,14995047294,7720331,108276402,54762485,1024353,15023781855,15023781855,6312447,91745065,41791289,891577,15022230180,15022230180,6517523,93572608,48797799,829315,15023111822,15023111822,,,,,,,,,,,,,,,,,86360975,194934949,3300841900,15028085467,15028085467,100670548,236487363,3300956435,15028151865,15028151865,86421924,197022535,3300987171,15028137860,15028137860,87655209,200503310,3300686015,15028012140,15028012140,18133024768,15028147270,15028147270,sensor-test,all,2021-10-14T11:01:30.418Z
61680e0b5cffb904bc3bc220,,,,,,,,,,,,,,,,,,,,,,,,,515694,1280,9114398,9114398,2299256,10816,21399208,21399208,1855872,2635,10778842,10778842,917545,6367,18399867,18399867,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:01:31.421Z
61680e0b5cffb904bc3bc221,,,,,,,,,,,,,,,,,,,,,,,,,33566,887,1257406,1257406,0,0,376384,376384,0,0,791517,791517,0,0,1448600,1448600,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:01:31.421Z
61680e0b5cffb904bc3bc222,,,,,,,,,,,,,,,,,,,,,,,,,925479,19669,23363010,23363010,2651432,23134,81038045,81038045,3121206,32600,26324938,26324938,1555779,33166,28229681,28229681,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:01:31.421Z
61680e0b5cffb904bc3bc223,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:01:31.421Z
61680e0b5cffb904bc3bc224,11444656,156541468,68349378,1575862,15996880218,15996880218,11283644,154271839,68818332,1378385,16025734728,16025734728,10417241,146041832,58981738,1294396,16024144661,16024144661,12614942,184357274,109518733,1517751,16024835803,16024835803,,,,,,,,,,,,,,,,,143368285,345320986,3298680221,16030037549,16030037549,140795550,339360036,3298605637,16030052720,16030052720,132657421,311067223,3298574310,16030025003,16030025003,172774513,387467731,3298799621,16029991566,16029991566,23074963456,16030026280,16030026280,sensor-test,all,2021-10-14T11:01:31.421Z
61680e0c5cffb904bc3bc225,,,,,,,,,,,,,,,,,,,,,,,,,527855,1505,9452563,9452563,164294,283,21540394,21540394,568055,1038,11107389,11107389,4538622,17258,20385888,20385888,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:01:32.422Z
61680e0c5cffb904bc3bc226,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:01:32.422Z
61680e0c5cffb904bc3bc227,,,,,,,,,,,,,,,,,,,,,,,,,9616761,37892,26610175,26610175,100268597,240399,112126762,112126762,78711529,234762,50485949,50485949,69936935,136771,49599180,49599180,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:01:32.422Z
61680e0c5cffb904bc3bc228,67109533,2406820522,3442867035,2876317,16997659655,16997659655,37844152,1361879102,1940017934,1961041,17026091944,17026091944,13925149,486855722,500904402,1365559,17024526549,17024526549,13427819,469144491,484878152,1456565,17025136779,17025136779,,,,,,,,,,,,,,,,,2395074597,2203092731,3295359547,17030947785,17030947785,1347696149,1234962819,3295284246,17030940882,17030940882,468381231,441271350,3295274617,17030907790,17030907790,452072118,426191601,3295488944,17030943185,17030943185,86781460480,17030900391,17030900391,sensor-test,all,2021-10-14T11:01:32.422Z
61680e0c5cffb904bc3bc229,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1257406,1257406,36121,312,392110,392110,0,0,791517,791517,0,0,1448600,1448600,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:01:32.422Z
61680e0d5cffb904bc3bc22a,,,,,,,,,,,,,,,,,,,,,,,,,863191,2248,9726931,9726931,0,0,21540394,21540394,607283,1459,11293173,11293173,4849640,19765,21899751,21899751,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:01:33.423Z
61680e0d5cffb904bc3bc22b,,,,,,,,,,,,,,,,,,,,,,,,,28070452,144776,35674423,35674423,69228333,270718,133436002,133436002,160703519,334115,99193594,99193594,43368449,182368,63888295,63888295,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:01:33.423Z
61680e0d5cffb904bc3bc22c,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1257406,1257406,0,0,392110,392110,0,0,791517,791517,0,0,1448600,1448600,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:01:33.423Z
61680e0d5cffb904bc3bc22d,25851167,904116127,760735948,3133788,17998223410,17998223410,83013640,3010080328,4429209591,3780603,18026660911,18026660911,15140253,522322558,528512584,1711582,18024937933,18024937933,11418801,397097806,237972700,1858679,18025175073,18025175073,,,,,,,,,,,,,,,,,890481484,840271461,3295809762,18031993203,18031993203,3003237269,2732995912,3295812042,18031986768,18031986768,508827884,486744529,3295816335,18031954364,18031954364,383294477,363645750,3295810068,18031989215,18031989215,91358756864,18031946871,18031946871,sensor-test,all,2021-10-14T11:01:33.423Z
61680e0d5cffb904bc3bc22e,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:01:33.423Z
61680e0e5cffb904bc3bc22f,,,,,,,,,,,,,,,,,,,,,,,,,1453504,3117,10228292,10228292,151739,476,21669162,21669162,553390,1312,11563400,11563400,4046208,21690,24115708,24115708,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:01:34.425Z
61680e0e5cffb904bc3bc230,,,,,,,,,,,,,,,,,,,,,,,,,4870127,45103,37230073,37230073,0,0,133436002,133436002,8401584,56342,101899469,101899469,2012418,14234,64654056,64654056,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:01:34.425Z
61680e0e5cffb904bc3bc231,,,,,,,,,,,,,,,,,,,,,,,,,294640,1138,1382338,1382338,0,0,392110,392110,147076,1133,863140,863140,1060910,10272,1818158,1818158,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:01:34.425Z
61680e0e5cffb904bc3bc232,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:01:34.425Z
61680e0e5cffb904bc3bc233,5683339,193525817,74498810,1009114,19000007795,19000007795,93848274,3447014006,5655182423,1621396,19028661592,19028661592,5263343,173212877,75679414,858710,19026766881,19026766881,5876218,194886740,94642491,975344,19026903994,19026903994,,,,,,,,,,,,,,,,,178145147,172554786,3299230885,19034077531,19034077531,3440737198,3090494338,3299294511,19034090316,19034090316,157593433,158791606,3299349345,19034073769,19034073769,180449426,180125481,3299183817,19034059373,19034059373,81757995008,19034076581,19034076581,sensor-test,all,2021-10-14T11:01:34.425Z
61680e0f5cffb904bc3bc234,,,,,,,,,,,,,,,,,,,,,,,,,1723835,40631,38889282,38889282,1682726,17962,134255724,134255724,7237321,66013,106646841,106646841,611046,8874,65416388,65416388,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:01:35.426Z
61680e0f5cffb904bc3bc235,,,,,,,,,,,,,,,,,,,,,,,,,123003,331,1466279,1466279,0,0,392110,392110,0,0,863140,863140,0,0,1818158,1818158,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:01:35.426Z
61680e0f5cffb904bc3bc236,,,,,,,,,,,,,,,,,,,,,,,,,2439936,8793,12029463,12029463,157949,416,21799404,21799404,715345,1214,11940735,11940735,2926186,11439,25176292,25176292,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:01:35.426Z
61680e0f5cffb904bc3bc237,8848134,134050565,55425103,1347249,20000420412,20000420412,11621578,226475440,151559295,1506337,20029313327,20029313327,10591703,157927477,86589391,1374727,20027241890,20027241890,7787006,118332887,57546940,961835,20027448293,20027448293,,,,,,,,,,,,,,,,,124365342,267594234,3294720357,20034795899,20034795899,217336127,359438182,3294647946,20034787499,20034787499,148529693,325505501,3294597187,20034753290,20034753290,108816923,232604353,3294756609,20034787942,20034787942,20984102912,20034748789,20034748789,sensor-test,all,2021-10-14T11:01:35.426Z
61680e0f5cffb904bc3bc238,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:01:35.426Z
61680e105cffb904bc3bc239,,,,,,,,,,,,,,,,,,,,,,,,,4541321,60648,41298305,41298305,2315831,25173,135135695,135135695,6854706,53862,109311000,109311000,4339037,36987,67301538,67301538,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:01:36.427Z
61680e105cffb904bc3bc23a,,,,,,,,,,,,,,,,,,,,,,,,,1777271,6238,12643148,12643148,0,0,21799404,21799404,814198,1993,12195006,12195006,3481055,12332,26244974,26244974,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:01:36.427Z
61680e105cffb904bc3bc23b,8315635,193053303,113998051,1277107,21001142885,21001142885,8020556,188614577,140330008,993445,21030273814,21030273814,13575966,343463812,299932553,1637506,21028108893,21028108893,13640637,334486816,300325585,1577066,21028191881,21028191881,,,,,,,,,,,,,,,,,187140507,261912946,3295997763,21035897366,21035897366,178389628,242729948,3296040967,21035902452,21035902452,336025801,431329796,3296067326,21035876782,21035876782,326860742,433686796,3295985867,21035886880,21035886880,30102781952,21035878936,21035878936,sensor-test,all,2021-10-14T11:01:36.427Z
61680e105cffb904bc3bc23c,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:01:36.427Z
61680e105cffb904bc3bc23d,,,,,,,,,,,,,,,,,,,,,,,,,77141,559,1502558,1502558,0,0,392110,392110,0,0,863140,863140,0,0,1818158,1818158,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:01:36.427Z
61680e115cffb904bc3bc23e,,,,,,,,,,,,,,,,,,,,,,,,,370654,970,12824235,12824235,938128,1481,22176756,22176756,277636,773,12391605,12391605,3761220,15513,28566449,28566449,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:01:37.429Z
61680e115cffb904bc3bc23f,,,,,,,,,,,,,,,,,,,,,,,,,38978,309,1520276,1520276,0,0,392110,392110,0,0,863140,863140,0,0,1818158,1818158,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:01:37.429Z
61680e115cffb904bc3bc240,,,,,,,,,,,,,,,,,,,,,,,,,8422664,63343,44401401,44401401,5620638,39985,137409149,137409149,6984660,45985,111885747,111885747,21080540,98338,73854541,73854541,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:01:37.429Z
61680e115cffb904bc3bc241,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:01:37.429Z
61680e115cffb904bc3bc242,20805213,589297433,486461451,2451828,22003205172,22003205172,17953858,495798409,339794711,2480954,22032258905,22032258905,20373111,602355176,489573726,2518030,22030226140,22030226140,20044643,535299950,392063385,2702146,22030272339,22030272339,,,,,,,,,,,,,,,,,576338039,664244259,3300289505,22038304648,22038304648,481057293,565950926,3300311002,22038316254,22038316254,590811981,652855284,3300353515,22038302815,22038302815,523032798,640412172,3300229741,22038274488,22038274488,48748822528,22038337493,22038337493,sensor-test,all,2021-10-14T11:01:37.429Z
61680e125cffb904bc3bc243,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1520276,1520276,0,0,392110,392110,0,0,863140,863140,0,0,1818158,1818158,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:01:38.431Z
61680e125cffb904bc3bc244,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:01:38.431Z
61680e125cffb904bc3bc245,,,,,,,,,,,,,,,,,,,,,,,,,2265391,32358,46086036,46086036,2228257,23442,138496627,138496627,7049474,62678,115298618,115298618,6450938,57387,76568281,76568281,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:01:38.431Z
61680e125cffb904bc3bc246,,,,,,,,,,,,,,,,,,,,,,,,,2616883,12176,14940920,14940920,2513464,7683,23650624,23650624,343031,531,12698128,12698128,629859,3678,28998716,28998716,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:01:38.431Z
61680e125cffb904bc3bc247,15611790,295184232,192714125,2146009,23004991378,23004991378,20055479,442556473,348082242,2538549,23034131141,23034131141,13390212,251516644,160534318,1799772,23032064147,23032064147,16815068,395643776,315355257,2076963,23032301178,23032301178,,,,,,,,,,,,,,,,,282207582,489282685,3299196222,23040384839,23040384839,428019593,632205393,3299149779,23040379747,23040379747,238388957,415194138,3299111483,23040352008,23040352008,382531966,528891701,3299276770,23040376692,23040376692,35180249088,23040356819,23040356819,sensor-test,all,2021-10-14T11:01:38.431Z
61680e135cffb904bc3bc248,10732127,168855344,112392886,1438381,24005882748,24005882748,10320274,163347161,89321128,1456454,24035279471,24035279471,10029902,161404814,99787137,1347159,24033144811,24033144811,9430405,149317548,83055592,1430363,24033253608,24033253608,,,,,,,,,,,,,,,,,160755608,336456914,3296780924,24041725543,24041725543,153014156,318781772,3296806422,24041727302,24041727302,151710286,310809957,3296790603,24041696036,24041696036,140807358,293128027,3296774588,24041716389,24041716389,23013097472,24041698640,24041698640,sensor-test,all,2021-10-14T11:01:39.433Z
61680e135cffb904bc3bc249,,,,,,,,,,,,,,,,,,,,,,,,,5291443,42558,50448961,50448961,1188568,26711,139817877,139817877,1642136,31839,116620584,116620584,1646390,33611,78091272,78091272,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:01:39.433Z
61680e135cffb904bc3bc24a,,,,,,,,,,,,,,,,,,,,,,,,,171564,1492,1731841,1731841,60452,72,468230,468230,142695,2072,1040137,1040137,676102,10924,2534093,2534093,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:01:39.433Z
61680e135cffb904bc3bc24b,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:01:39.433Z
61680e135cffb904bc3bc24c,,,,,,,,,,,,,,,,,,,,,,,,,478968,1842,15168839,15168839,2988170,11814,25089438,25089438,515661,1608,12928000,12928000,1950789,6095,29791416,29791416,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:01:39.433Z
61680e145cffb904bc3bc24d,,,,,,,,,,,,,,,,,,,,,,,,,489926,4853,15490446,15490446,2429970,11804,27345458,27345458,249816,1120,13161106,13161106,1583594,3465,30639443,30639443,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:01:40.435Z
61680e145cffb904bc3bc24e,,,,,,,,,,,,,,,,,,,,,,,,,34234,331,1768604,1768604,0,0,468230,468230,0,0,1040137,1040137,0,0,2534093,2534093,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:01:40.435Z
61680e145cffb904bc3bc24f,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:01:40.435Z
61680e145cffb904bc3bc250,11485069,201772995,139253864,1638232,25008173625,25008173625,9559340,174158276,97070881,1373009,25037594618,25037594618,12100398,199019654,120264050,1815798,25035016900,25035016900,10747990,176063423,108482028,1472848,25035181109,25035181109,,,,,,,,,,,,,,,,,194091261,363255642,3300855018,25044304376,25044304376,163965113,294416877,3300878254,25044311928,25044311928,190388682,380351730,3300908337,25044290362,25044290362,167018218,335399830,3300745575,25044261770,25044261770,25305022464,25044303920,25044303920,sensor-test,all,2021-10-14T11:01:40.435Z
61680e145cffb904bc3bc251,,,,,,,,,,,,,,,,,,,,,,,,,7531458,38540,54163493,54163493,2847008,10746,141006090,141006090,6894314,55818,120454355,120454355,9393724,62412,83133423,83133423,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:01:40.435Z
61680e155cffb904bc3bc252,,,,,,,,,,,,,,,,,,,,,,,,,550457,1618,16088526,16088526,2430562,13333,30047116,30047116,2256286,7439,15390117,15390117,327921,1078,31013655,31013655,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:01:41.437Z
61680e155cffb904bc3bc253,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:01:41.437Z
61680e155cffb904bc3bc254,,,,,,,,,,,,,,,,,,,,,,,,,46185,1164,1840418,1840418,0,0,468230,468230,0,0,1040137,1040137,0,0,2534093,2534093,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:01:41.437Z
61680e155cffb904bc3bc255,,,,,,,,,,,,,,,,,,,,,,,,,6313845,58120,59855443,59855443,2971944,19543,142058766,142058766,1089968,13733,121232470,121232470,6045051,102139,86981148,86981148,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:01:41.437Z
